Position	Coverage
10988	115506
10989	114636
10990	117127
10991	112285
10992	111382
10993	104402
10994	108298
10995	110143
10996	116480
10997	110439
10998	103721
10999	106106
11000	104359
11001	106827
11002	107045
11003	105222
11004	103420
11005	102740
11006	107848
11007	115104
11008	115159
11009	120673
11010	122618
11011	122289
11012	109195
11013	109242
11014	111282
11015	117406
11016	119744
11017	115464
11018	114111
11019	109682
11020	105588
11021	107828
11022	110200
11023	114093
11024	116427
11025	116947
11026	120505
11027	117414
11028	118102
11029	117373
11030	114112
11031	114650
11032	118742
11033	121796
11034	123900
11035	123519
11036	124581
11037	121326
11038	114057
11039	113341
11040	110017
11041	116758
11042	114284
11043	113005
11044	106435
11045	106044
11046	108140
11047	114969
11048	111225
11049	118235
11050	117362
11051	124638
11052	122034
11053	116017
11054	118169
11055	119142
11056	123463
11057	120081
11058	111634
11059	113780
11060	106300
11061	105537
11062	101517
11063	104003
11064	111831
11065	114961
11066	114450
11067	114796
11068	115073
11069	112547
11070	105673
11071	109558
11072	101737
11073	101462
11074	102026
11075	113778
11076	124221
11077	122275
11078	120110
11079	121457
11080	122781
11081	124847
11082	123541
11083	122307
11084	117626
11085	117880
11086	118890
11087	124040
11088	122091
11089	121999
11090	119230
11091	119799
11092	108427
11093	99887
11094	98267
11095	105077
11096	114860
11097	117053
11098	111219
11099	111179
11100	111742
11101	113519
11102	116693
11103	118692
11104	123392
11105	121559
11106	116412
11107	118555
11108	120379
11109	125438
11110	126265
11111	127510
11112	130385
11113	133209
11114	133096
11115	132940
11116	130387
11117	130245
11118	125592
11119	127782
11120	128405
11121	126985
11122	128964
11123	129933
11124	131414
11125	124801
11126	117384
11127	118197
11128	118075
11129	118240
11130	119608
11131	126860
11132	131512
11133	133463
11134	129994
11135	135878
11136	137658
11137	140519
11138	138429
11139	129014
11140	126712
11141	124202
11142	128176
11143	129410
11144	131018
11145	127813
11146	129185
11147	133987
11148	135715
11149	124904
11150	121663
11151	123656
11152	134238
11153	138556
11154	136515
11155	138403
11156	139004
11157	138154
11158	138407
11159	136968
11160	132295
11161	134023
11162	132571
11163	136596
11164	137656
11165	141943
11166	140528
11167	141480
11168	138702
11169	141011
11170	140543
11171	139356
11172	140123
11173	141622
11174	148991
11175	146961
11176	142871
11177	142015
11178	144945
11179	149673
11180	141096
11181	137507
11182	137016
11183	142636
11184	143294
11185	145993
11186	150232
11187	156137
11188	153527
11189	148486
11190	147511
11191	149750
11192	152822
11193	156686
11194	156751
11195	150583
11196	149526
11197	150475
11198	158598
11199	162713
11200	167091
11201	166066
11202	163766
11203	165358
11204	169186
11205	166135
11206	163567
11207	165324
11208	172309
11209	176760
11210	174646
11211	171086
11212	173666
11213	171707
11214	173635
11215	167356
11216	160977
11217	156911
11218	158501
11219	164982
11220	171972
11221	170037
11222	167311
11223	166188
11224	165364
11225	158989
11226	150518
11227	151750
11228	152406
11229	157125
11230	158012
11231	162450
11232	169348
11233	166092
11234	162687
11235	159122
11236	161348
11237	165460
11238	170252
11239	172308
11240	170700
11241	171937
11242	173803
11243	173642
11244	171600
11245	163214
11246	161225
11247	163428
11248	168691
11249	174225
11250	175731
11251	180192
11252	176656
11253	176933
11254	181065
11255	183297
11256	181557
11257	177618
11258	174805
11259	177957
11260	180396
11261	183720
11262	183504
11263	186553
11264	183371
11265	183077
11266	180578
11267	176480
11268	171873
11269	172741
11270	177083
11271	186041
11272	184156
11273	170845
11274	164770
11275	167307
11276	176914
11277	188387
11278	187894
11279	190231
11280	193074
11281	198968
11282	193251
11283	189771
11284	192263
11285	196150
11286	201170
11287	195022
11288	199320
11289	197296
11290	199089
11291	199032
11292	199128
11293	200751
11294	201297
11295	199770
11296	201764
11297	196355
11298	200018
11299	198758
11300	204822
11301	203304
11302	206306
11303	202384
11304	203136
11305	198336
11306	192835
11307	183185
11308	188856
11309	197802
11310	210656
11311	206754
11312	210548
11313	208191
11314	209306
11315	215032
11316	222371
11317	229008
11318	225980
11319	229502
11320	229718
11321	225201
11322	216063
11323	220153
11324	219157
11325	219007
11326	220103
11327	224918
11328	220525
11329	208143
11330	198025
11331	205399
11332	215380
11333	220684
11334	220327
11335	221544
11336	226118
11337	225777
11338	233514
11339	239647
11340	248998
11341	248360
11342	245893
11343	244095
11344	246142
11345	241884
11346	239287
11347	231929
11348	236165
11349	240297
11350	235684
11351	227916
11352	226924
11353	237494
11354	245485
11355	244686
11356	241415
11357	239364
11358	240091
11359	239822
11360	242118
11361	242459
11362	236236
11363	229040
11364	231573
11365	242914
11366	257216
11367	260538
11368	260292
11369	258025
11370	257938
11371	254597
11372	258921
11373	259220
11374	264002
11375	262457
11376	244628
11377	243330
11378	244474
11379	257214
11380	253922
11381	249201
11382	252024
11383	255752
11384	263555
11385	264485
11386	272458
11387	267242
11388	266533
11389	262623
11390	258366
11391	249717
11392	247576
11393	256386
11394	255545
11395	257761
11396	254485
11397	260099
11398	264455
11399	268813
11400	276370
11401	275570
11402	268506
11403	258455
11404	251732
11405	253841
11406	253263
11407	250264
11408	247676
11409	256155
11410	267476
11411	271308
11412	263427
11413	253791
11414	244426
11415	241041
11416	245709
11417	255339
11418	266200
11419	264815
11420	265243
11421	262371
11422	259845
11423	258620
11424	258431
11425	254743
11426	248527
11427	246749
11428	249940
11429	248603
11430	248338
11431	250196
11432	257165
11433	253453
11434	249827
11435	248370
11436	252859
11437	257743
11438	249910
11439	245943
11440	235994
11441	244944
11442	248660
11443	252668
11444	256107
11445	259276
11446	260985
11447	261915
11448	256425
11449	259709
11450	260746
11451	263933
11452	264578
11453	258572
11454	255672
11455	249688
11456	256440
11457	253987
11458	257615
11459	259983
11460	258773
11461	256746
11462	258217
11463	255058
11464	263878
11465	264681
11466	264101
11467	257710
11468	254350
11469	250503
11470	251039
11471	256732
11472	265306
11473	256398
11474	248518
11475	241307
11476	251532
11477	250248
11478	203339
11479	205025
11480	205775
11481	261378
11482	258280
11483	258994
11484	259178
11485	257910
11486	264192
11487	268563
11488	271571
11489	270406
11490	265124
11491	260098
11492	249941
11493	242227
11494	239667
11495	239859
11496	257592
11497	259568
11498	267332
11499	260988
11500	258028
11501	258880
11502	262581
11503	266443
11504	262636
11505	266267
11506	265925
11507	270496
11508	268080
11509	266887
11510	254925
11511	244014
11512	232833
11513	231623
11514	234269
11515	239140
11516	248999
11517	249145
11518	243167
11519	242237
11520	249585
11521	268961
11522	269631
11523	266131
11524	264839
11525	266600
11526	269302
11527	272405
11528	272472
11529	274939
11530	258612
11531	248277
11532	242538
11533	252055
11534	251042
11535	249763
11536	241559
11537	242411
11538	239312
11539	238915
11540	249027
11541	242882
11542	241846
11543	241592
11544	257678
11545	260854
11546	259126
11547	249980
11548	249443
11549	250089
11550	251976
11551	255289
11552	242622
11553	235948
11554	232276
11555	240457
11556	249718
11557	258710
11558	253586
11559	247315
11560	239620
11561	229293
11562	231680
11563	234124
11564	245882
11565	251358
11566	253729
11567	256278
11568	259117
11569	260649
11570	263940
11571	264604
11572	259994
11573	259682
11574	260948
11575	265099
11576	257140
11577	252295
11578	234644
11579	236657
11580	241712
11581	251366
11582	255785
11583	252044
11584	257519
11585	251317
11586	245363
11587	239369
11588	241009
11589	246693
11590	251972
11591	246232
11592	244430
11593	245562
11594	249339
11595	254510
11596	252891
11597	251932
11598	255976
11599	250784
11600	244476
11601	233572
11602	226590
11603	235202
11604	244922
11605	255333
11606	251388
11607	243426
11608	240308
11609	238390
11610	239099
11611	237788
11612	236000
11613	239168
11614	243105
11615	244543
11616	249463
11617	244452
11618	244412
11619	241672
11620	249740
11621	248016
11622	245181
11623	243945
11624	242350
11625	251147
11626	250108
11627	254250
11628	253172
11629	250109
11630	252124
11631	249470
11632	254894
11633	244750
11634	234691
11635	231541
11636	230323
11637	243606
11638	245379
11639	247449
11640	248397
11641	239470
11642	228749
11643	221268
11644	223501
11645	228041
11646	233570
11647	234286
11648	234972
11649	238778
11650	237765
11651	239465
11652	238249
11653	236613
11654	234900
11655	236444
11656	233756
11657	224527
11658	219520
11659	222885
11660	232549
11661	236748
11662	237174
11663	242757
11664	242141
11665	241725
11666	239651
11667	229831
11668	232719
11669	232447
11670	235838
11671	223366
11672	215980
11673	206174
11674	207341
11675	206520
11676	210379
11677	216993
11678	223313
11679	221610
11680	218725
11681	213391
11682	216571
11683	218480
11684	223289
11685	229717
11686	219218
11687	215454
11688	212402
11689	218535
11690	217304
11691	217012
11692	213258
11693	216021
11694	217447
11695	220100
11696	217882
11697	217155
11698	219886
11699	220941
11700	223834
11701	222946
11702	229819
11703	230125
11704	234106
11705	234608
11706	234372
11707	226207
11708	223246
11709	219354
11710	217813
11711	209337
11712	201190
11713	207449
11714	199095
11715	205364
11716	198774
11717	207739
11718	192540
11719	192174
11720	206051
11721	217375
11722	222378
11723	223783
11724	219798
11725	219261
11726	207452
11727	206700
11728	206202
11729	215014
11730	218062
11731	216230
11732	219920
11733	219996
11734	217208
11735	217276
11736	217947
11737	223567
11738	221372
11739	216853
11740	219600
11741	213274
11742	206337
11743	197867
11744	201562
11745	213552
11746	214563
11747	214839
11748	215147
11749	218476
11750	215117
11751	215559
11752	222077
11753	227583
11754	235222
11755	236505
11756	233652
11757	225544
11758	231576
11759	235770
11760	238320
11761	234145
11762	231626
11763	232033
11764	234496
11765	235626
11766	238847
11767	239906
11768	245085
11769	250278
11770	252914
11771	259411
11772	258596
11773	260090
11774	250191
11775	249571
11776	245684
11777	242483
11778	242560
11779	235766
11780	244804
11781	248271
11782	255329
11783	257994
11784	261869
11785	259173
11786	256060
11787	244633
11788	245830
11789	248219
11790	252259
11791	260354
11792	255169
11793	261249
11794	257314
11795	265196
11796	264775
11797	261753
11798	246049
11799	238861
11800	240529
11801	255584
11802	265752
11803	272349
11804	273946
11805	270963
11806	265172
11807	259061
11808	265776
11809	268013
11810	275796
11811	271861
11812	269514
11813	265392
11814	258709
11815	252263
11816	251117
11817	257672
11818	264402
11819	263182
11820	265815
11821	271397
11822	267933
11823	270524
11824	261256
11825	256444
11826	260465
11827	277674
11828	294684
11829	296205
11830	299093
11831	293092
11832	280290
11833	280134
11834	278100
11835	275144
11836	268317
11837	280636
11838	294753
11839	298482
11840	300483
11841	298007
11842	295175
11843	290294
11844	290005
11845	284763
11846	281164
11847	271949
11848	281315
11849	285062
11850	296556
11851	293393
11852	293288
11853	296231
11854	303098
11855	297918
11856	290809
11857	292186
11858	303876
11859	306010
11860	299115
11861	292263
11862	288666
11863	294256
11864	305471
11865	306948
11866	301580
11867	287189
11868	279968
11869	275307
11870	275703
11871	284057
11872	287659
11873	294525
11874	296220
11875	303045
11876	308413
11877	309784
11878	309412
11879	297122
11880	287639
11881	283668
11882	297114
11883	304920
11884	308153
11885	306156
11886	303934
11887	299227
11888	293773
11889	290148
11890	292617
11891	286992
11892	282132
11893	285739
11894	297066
11895	306596
11896	315439
11897	310787
11898	318730
11899	313756
11900	314697
11901	304304
11902	298315
11903	300202
11904	306324
11905	309976
11906	306296
11907	301022
11908	295423
11909	288691
11910	291944
11911	296802
11912	303384
11913	293890
11914	289657
11915	289304
11916	293163
11917	299465
11918	296653
11919	299039
11920	299197
11921	300390
11922	289619
11923	286959
11924	288246
11925	302793
11926	305052
11927	303676
11928	303127
11929	302855
11930	304449
11931	301346
11932	300644
11933	294563
11934	292599
11935	288277
11936	294448
11937	282984
11938	282712
11939	285078
11940	291618
11941	295401
11942	292067
11943	297716
11944	301327
11945	299596
11946	299826
11947	295406
11948	283819
11949	275548
11950	276526
11951	278558
11952	282985
11953	288058
11954	292129
11955	294155
11956	290687
11957	294520
11958	292015
11959	285637
11960	288487
11961	292861
11962	287991
11963	279694
11964	276257
11965	282437
11966	289376
11967	289663
11968	278483
11969	267657
11970	252882
11971	258258
11972	267602
11973	279670
11974	287500
11975	275702
11976	274146
11977	282590
11978	280901
11979	272305
11980	268718
11981	272249
11982	282200
11983	290156
11984	290066
11985	296405
11986	291007
11987	297770
11988	297526
11989	295035
11990	290406
11991	294750
